district_no,cycle_year,cycle_month,cycle_date,district_name,dist_oil_prod_vol,dist_gas_prod_vol,dist_cond_prod_vol,dist_csgd_prod_vol
13,2015,02,2015-02-15,09,1148424,130055847,387839,4978880
13,2015,03,2015-03-15,09,1252931,141989514,418851,5445100
13,2015,04,2015-04-15,09,1185637,137359367,375422,5444936
13,2015,05,2015-05-15,09,1076966,139069130,346872,5363398
13,2015,06,2015-06-15,09,1048339,132680467,310141,4972400
13,2015,07,2015-07-15,09,1111213,135682856,319244,5215221
13,2015,08,2015-08-15,09,1121668,134206081,310212,5125160
13,2015,09,2015-09-15,09,1063405,128573208,275518,4751387
13,2015,10,2015-10-15,09,1116275,131619597,280647,4945379
13,2015,11,2015-11-15,09,1037862,126264768,269923,4593926
13,2015,12,2015-12-15,09,1024535,128543006,283079,4628598
13,2016,01,2016-01-15,09,1015304,126765429,277148,4513494
13,2016,02,2016-02-15,09,956146,119049706,254137,4173319
13,2016,03,2016-03-15,09,997406,125443242,255828,4342199
13,2016,04,2016-04-15,09,944483,119356600,222399,4149761
13,2016,05,2016-05-15,09,958030,123220675,220605,4070253
13,2016,06,2016-06-15,09,900435,116818170,203616,3860239
13,2016,07,2016-07-15,09,917952,119256036,188901,4044711
13,2016,08,2016-08-15,09,929383,117680144,189352,4008212
13,2016,09,2016-09-15,09,883599,112132914,177471,3695797
13,2016,10,2016-10-15,09,913942,115125575,187630,3887209
13,2016,11,2016-11-15,09,861947,110138708,184831,3583080
13,2016,12,2016-12-15,09,878960,111222598,187169,3559730
13,2017,01,2017-01-15,09,889585,110786537,184963,3574846
13,2017,02,2017-02-15,09,815914,101075682,170182,3265393
13,2017,03,2017-03-15,09,876199,110185029,183872,3565235
13,2017,04,2017-04-15,09,858761,106376575,163484,3447339
13,2017,05,2017-05-15,09,866363,108638199,157215,3420448
13,2017,06,2017-06-15,09,832985,104443065,145573,3286626
13,2017,07,2017-07-15,09,848900,106392539,137620,3324761
13,2017,08,2017-08-15,09,841203,104815660,136803,3269698
13,2017,09,2017-09-15,09,809435,100739429,136881,3026552
13,2017,10,2017-10-15,09,827440,103873614,135727,3067456
13,2017,11,2017-11-15,09,820448,99833553,148744,2976647
13,2017,12,2017-12-15,09,831950,103835580,146832,3029411
13,2018,01,2018-01-15,09,830089,99893652,152731,2888113
13,2018,02,2018-02-15,09,736463,91852858,138521,2565524
13,2018,03,2018-03-15,09,823829,101506498,154134,2948743
13,2018,04,2018-04-15,09,810532,97486154,144571,2858108
13,2018,05,2018-05-15,09,818499,101369153,146958,2973963
13,2018,06,2018-06-15,09,798985,97884693,123320,2916760
13,2018,07,2018-07-15,09,814396,98589177,125606,2949301
13,2018,08,2018-08-15,09,827226,98295213,122572,2921089
13,2018,09,2018-09-15,09,797075,94117669,117547,2813834
13,2018,10,2018-10-15,09,803154,97278422,122710,2869955
13,2018,11,2018-11-15,09,807282,93215617,120832,2805711
13,2018,12,2018-12-15,09,821415,96164708,132308,2843061
13,2019,01,2019-01-15,09,811319,95201120,134314,2699352
13,2019,02,2019-02-15,09,759408,85461413,123157,2423375
13,2019,03,2019-03-15,09,829991,93691128,136130,2644824
13,2019,04,2019-04-15,09,807031,89839080,121758,2567000
13,2019,05,2019-05-15,09,822433,91826372,115613,2761606
13,2019,06,2019-06-15,09,768758,88106566,102504,2805499
13,2019,07,2019-07-15,09,820917,90210543,112558,2966031
13,2019,08,2019-08-15,09,816745,89472715,107041,2859059
13,2019,09,2019-09-15,09,786534,85826311,120863,2815752
13,2019,10,2019-10-15,09,804225,88063033,127959,2766172
13,2019,11,2019-11-15,09,784686,84192132,121657,2611293
13,2019,12,2019-12-15,09,812278,86681590,128500,2713123
13,2020,01,2020-01-15,09,794832,87495904,139119,2665960
13,2020,02,2020-02-15,09,729695,80494028,124046,2412076
13,2020,03,2020-03-15,09,750811,85270780,138667,2519048
13,2020,04,2020-04-15,09,665699,80877453,107100,2355970
13,2020,05,2020-05-15,09,530059,82024355,89504,2082425
13,2020,06,2020-06-15,09,613463,78968785,87986,1976133
13,2020,07,2020-07-15,09,674500,80784827,83859,2056909
13,2020,08,2020-08-15,09,689535,80054217,82920,2101075
13,2020,09,2020-09-15,09,673711,77383516,79353,1992377
13,2020,10,2020-10-15,09,694528,78978167,78825,2064986
13,2020,11,2020-11-15,09,684616,76379106,79773,2004359
13,2020,12,2020-12-15,09,698304,77931494,90814,2019427
13,2021,01,2021-01-15,09,691155,77698698,94535,1989160
13,2021,02,2021-02-15,09,529187,60769748,76896,1489444
13,2021,03,2021-03-15,09,684528,75130786,95101,1987749
13,2021,04,2021-04-15,09,601354,72795492,84061,1837308
13,2021,05,2021-05-15,09,0,0,0,0
13,2021,06,2021-06-15,09,0,0,0,0
13,2021,07,2021-07-15,09,0,0,0,0
14,1993,01,1993-01-15,10,853253,41957039,96232,4219325
14,1993,02,1993-02-15,10,789706,38057174,94118,3841606
14,1993,03,1993-03-15,10,918541,42851120,115929,4409686
14,1993,04,1993-04-15,10,885243,39174853,106700,4398281
14,1993,05,1993-05-15,10,896289,39512732,98228,4467175
14,1993,06,1993-06-15,10,859790,37247517,89573,4365563
14,1993,07,1993-07-15,10,877825,38757779,86401,4603095
14,1993,08,1993-08-15,10,899613,38660376,84912,4488539
14,1993,09,1993-09-15,10,858032,39301099,90831,4327297
14,1993,10,1993-10-15,10,885381,40646033,97972,4532529
14,1993,11,1993-11-15,10,860972,40370235,94327,4238020
14,1993,12,1993-12-15,10,885866,41880738,100607,4274332
14,1994,01,1994-01-15,10,856311,41575360,98570,4171248
14,1994,02,1994-02-15,10,773298,38025930,88331,3724285
14,1994,03,1994-03-15,10,850914,42317429,95490,4240374
14,1994,04,1994-04-15,10,812806,40472249,98288,4062376
14,1994,05,1994-05-15,10,843573,40376901,95998,4018211
14,1994,06,1994-06-15,10,815301,38408790,82927,4003764
14,1994,07,1994-07-15,10,824314,40603011,78212,4171395
14,1994,08,1994-08-15,10,842203,41007263,81618,4211079
14,1994,09,1994-09-15,10,796786,37841776,79275,3989059
14,1994,10,1994-10-15,10,812539,39510005,84435,4119660
14,1994,11,1994-11-15,10,790553,40334074,89963,3904698
14,1994,12,1994-12-15,10,809505,41401900,93448,3879889
14,1995,01,1995-01-15,10,793046,40026700,90784,3775367
14,1995,02,1995-02-15,10,742674,35362642,82872,3442244
14,1995,03,1995-03-15,10,798706,39293416,86937,3794162
14,1995,04,1995-04-15,10,783690,39106049,89996,3842587
14,1995,05,1995-05-15,10,800373,38776302,91955,3748671
14,1995,06,1995-06-15,10,753678,36039427,81577,3567855
14,1995,07,1995-07-15,10,789099,37779948,78793,3838506
14,1995,08,1995-08-15,10,807497,38393915,78344,3911766
14,1995,09,1995-09-15,10,764376,37649191,78589,3727560
14,1995,10,1995-10-15,10,799599,39721206,85675,3833951
14,1995,11,1995-11-15,10,778156,38481071,87851,3645856
14,1995,12,1995-12-15,10,756117,38423065,80648,3532641
14,1996,01,1996-01-15,10,770153,37182718,80292,3392072
14,1996,02,1996-02-15,10,750953,36047621,82794,3230812
14,1996,03,1996-03-15,10,821485,38370850,89775,3612568
09,1997,03,1997-03-15,7C,1885329,30168966,156597,8165677
09,1997,04,1997-04-15,7C,1814156,28554716,158371,7792814
09,1997,05,1997-05-15,7C,1899139,29600884,156333,8180531
09,1997,06,1997-06-15,7C,1838262,28829891,170056,7650385
09,1997,07,1997-07-15,7C,1892928,29599739,161704,8210152
09,1997,08,1997-08-15,7C,1861614,28898047,155930,8035379
09,1997,09,1997-09-15,7C,1815819,28473628,158169,7652984
09,1997,10,1997-10-15,7C,1919041,28938586,163550,7980946
09,1997,11,1997-11-15,7C,1864354,29273995,166853,7544248
09,1997,12,1997-12-15,7C,1931558,30116626,177953,7614028
09,1998,01,1998-01-15,7C,1937775,29775718,176499,7769028
09,1998,02,1998-02-15,7C,1748675,26558284,162840,7010033
09,1998,03,1998-03-15,7C,1879059,29737295,168924,7724910
09,1998,04,1998-04-15,7C,1759714,28947358,154806,7525650
09,1998,05,1998-05-15,7C,1757173,29393764,155628,7638409
09,1998,06,1998-06-15,7C,1650598,27947387,142019,7513813
09,1998,07,1998-07-15,7C,1670508,28270858,154745,7705703
09,1998,08,1998-08-15,7C,1670085,28752468,142310,7610595
09,1998,09,1998-09-15,7C,1631787,27537086,133182,7320811
09,1998,10,1998-10-15,7C,1680506,27629063,138151,7317570
09,1998,11,1998-11-15,7C,1631200,27130601,135473,6912976
09,1998,12,1998-12-15,7C,1600575,26923780,130933,6773533
09,1999,01,1999-01-15,7C,1605148,26790118,149028,6877599
09,1999,02,1999-02-15,7C,1467648,24162135,133507,6263072
09,1999,03,1999-03-15,7C,1623950,26175007,140648,6891667
09,1999,04,1999-04-15,7C,1569698,24658984,123464,6784555
09,1999,05,1999-05-15,7C,1603648,26054602,112897,6785801
09,1999,06,1999-06-15,7C,1546501,25017626,109402,6855259
09,1999,07,1999-07-15,7C,1575611,25385222,105169,7043045
09,1999,08,1999-08-15,7C,1576342,24915259,100111,6975432
09,1999,09,1999-09-15,7C,1556085,24140883,97050,6881622
09,1999,10,1999-10-15,7C,1639489,24725203,107492,6973381
09,1999,11,1999-11-15,7C,1626803,24107624,105516,6797359
09,1999,12,1999-12-15,7C,1695732,24573335,119705,6824397
09,2000,01,2000-01-15,7C,1693687,24561161,110388,6870530
09,2000,02,2000-02-15,7C,1620000,22890511,96057,6574940
09,2000,03,2000-03-15,7C,1707961,24314275,100792,7019843
09,2000,04,2000-04-15,7C,1712680,23493168,101085,6743889
09,2000,05,2000-05-15,7C,1727633,24251397,95458,6923517
09,2000,06,2000-06-15,7C,1672485,23602685,92439,6730753
09,2000,07,2000-07-15,7C,1725886,24344429,87724,6998424
09,2000,08,2000-08-15,7C,1818878,23982452,101642,7060212
09,2000,09,2000-09-15,7C,1739628,23903487,97796,6911243
09,2000,10,2000-10-15,7C,1811468,24235277,109077,6949370
09,2000,11,2000-11-15,7C,1670727,23054857,117457,6364613
09,2000,12,2000-12-15,7C,1703032,23636378,128292,6448664
09,2001,01,2001-01-15,7C,1706149,24025825,133242,6546581
09,2001,02,2001-02-15,7C,1545402,21872244,110991,6091045
09,2001,03,2001-03-15,7C,1709472,24341314,124415,6926654
09,2001,04,2001-04-15,7C,1603099,23904283,120156,6727960
09,2001,05,2001-05-15,7C,1632488,24131626,118527,6752017
09,2001,06,2001-06-15,7C,1582021,24136464,100942,6672928
09,2001,07,2001-07-15,7C,1608111,24792853,113173,6912025
09,2001,08,2001-08-15,7C,1582521,24771560,110013,6893411
09,2001,09,2001-09-15,7C,1495305,24628452,117046,6524968
09,2001,10,2001-10-15,7C,1536946,25460399,126259,6452459
09,2001,11,2001-11-15,7C,1459950,24372248,118096,6097902
09,2001,12,2001-12-15,7C,1544744,25206330,126589,6259027
09,2002,01,2002-01-15,7C,1518271,25343782,127966,6284915
09,2002,02,2002-02-15,7C,1347196,22858221,115090,5707939
09,2002,03,2002-03-15,7C,1490663,25285945,135798,6358635
09,2002,04,2002-04-15,7C,1423844,24426190,116934,6301711
09,2002,05,2002-05-15,7C,1442422,24777156,132466,6466435
09,2002,06,2002-06-15,7C,1369122,24484992,120903,6266190
09,2002,07,2002-07-15,7C,1386707,25736661,127728,6547966
09,2002,08,2002-08-15,7C,1363351,24531292,128454,6506649
09,2002,09,2002-09-15,7C,1321517,24341253,127333,6192544
09,2002,10,2002-10-15,7C,1363373,26123816,147740,6215294
09,2002,11,2002-11-15,7C,1374497,25022256,149342,5908727
09,2002,12,2002-12-15,7C,1414800,26257657,171967,6194129
09,2003,01,2003-01-15,7C,1406221,26419814,181845,6192551
09,2003,02,2003-02-15,7C,1230779,24026927,164046,5510980
09,2003,03,2003-03-15,7C,1363418,27733433,179442,6027838
09,2003,04,2003-04-15,7C,1314751,25929611,148266,5989591
09,2003,05,2003-05-15,7C,1336665,26863289,162373,6136234
09,2003,06,2003-06-15,7C,1265178,25819371,158456,5758574
09,2003,07,2003-07-15,7C,1331918,27602688,194281,6127557
09,2003,08,2003-08-15,7C,1315469,28156813,198393,6288855
09,2003,09,2003-09-15,7C,1279797,27507804,204020,5919581
09,2003,10,2003-10-15,7C,1337069,27738424,216168,5992029
09,2003,11,2003-11-15,7C,1291312,27452387,203764,5756585
09,2003,12,2003-12-15,7C,1333349,27635941,224059,5777408
09,2004,01,2004-01-15,7C,1311065,27859284,222200,5675859
09,2004,02,2004-02-15,7C,1229955,25820222,201849,5352683
09,2004,03,2004-03-15,7C,1305482,27636943,197401,5780290
09,2004,04,2004-04-15,7C,1249866,25582995,186363,5450559
09,2004,05,2004-05-15,7C,1308597,27825151,213773,5767660
09,2004,06,2004-06-15,7C,1243958,27115829,172558,5572028
09,2004,07,2004-07-15,7C,1309286,28190483,190014,5845290
09,2004,08,2004-08-15,7C,1299846,28190865,187062,5568146
09,2004,09,2004-09-15,7C,1288697,27094504,178714,5627540
09,2004,10,2004-10-15,7C,1339543,28726333,209884,5731126
09,2004,11,2004-11-15,7C,1299928,27127365,193859,5260157
09,2004,12,2004-12-15,7C,1380609,27929919,207413,5460572
09,2005,01,2005-01-15,7C,1453829,27822660,202674,5660733
09,2005,02,2005-02-15,7C,1367655,25594505,219651,5359605
09,2005,03,2005-03-15,7C,1566651,28422781,234682,6326916
09,2005,04,2005-04-15,7C,1517262,26715651,247096,5958539
09,2005,05,2005-05-15,7C,1522572,28287482,239224,5982131
09,2005,06,2005-06-15,7C,1453155,27779975,220359,5915625
09,2005,07,2005-07-15,7C,1515465,28436838,207204,6196014
09,2005,08,2005-08-15,7C,1524940,28990202,206170,6308429
09,2005,09,2005-09-15,7C,1481858,26842596,178623,5933491
09,2005,10,2005-10-15,7C,1597253,28389139,185777,6354163
09,2005,11,2005-11-15,7C,1588404,27190147,176606,6065579
09,2005,12,2005-12-15,7C,1608096,27990912,191382,5975832
09,2006,01,2006-01-15,7C,1634580,28590902,193472,6191539
09,2006,02,2006-02-15,7C,1498510,25234499,180390,5556337
09,2006,03,2006-03-15,7C,1686940,29433022,203738,6276329
09,2006,04,2006-04-15,7C,1593790,28820547,187341,6174452
09,2006,05,2006-05-15,7C,1686929,30178793,179147,6349355
09,2006,06,2006-06-15,7C,1613265,28176814,159473,6435005
09,2006,07,2006-07-15,7C,1677694,28670769,155695,6523794
09,2006,08,2006-08-15,7C,1707647,29509016,168182,6625019
09,2006,09,2006-09-15,7C,1724194,28749777,168186,6373858
09,2006,10,2006-10-15,7C,1781866,29845100,166238,6509289
09,2006,11,2006-11-15,7C,1774887,28536763,156260,6222674
09,2006,12,2006-12-15,7C,1866833,29305209,182259,6417831
09,2007,01,2007-01-15,7C,1789955,28097361,197058,6034499
09,2007,02,2007-02-15,7C,1690549,24915163,177594,5709700
09,2007,03,2007-03-15,7C,1902478,28884140,183321,6501143
09,2007,04,2007-04-15,7C,1869695,27774893,164264,6362196
09,2007,05,2007-05-15,7C,1868969,28621804,162128,6678470
09,2007,06,2007-06-15,7C,1791193,27581839,135156,6413397
09,2007,07,2007-07-15,7C,1887174,29159286,138313,6894466
09,2007,08,2007-08-15,7C,1884915,28558292,137257,6928053
09,2007,09,2007-09-15,7C,1825315,27012058,135166,6718069
09,2007,10,2007-10-15,7C,1920103,27502841,135283,6979243
09,2007,11,2007-11-15,7C,1885427,26403092,149076,6709026
09,2007,12,2007-12-15,7C,1976798,26797739,150613,6852430
09,2008,01,2008-01-15,7C,1970043,26389833,167657,6902689
09,2008,02,2008-02-15,7C,1891897,26068013,166515,6647810
09,2008,03,2008-03-15,7C,2063491,27331981,162230,7219148
09,2008,04,2008-04-15,7C,2004211,26386155,159721,7072227
09,2008,05,2008-05-15,7C,2130935,26671644,157311,7407798
09,2008,06,2008-06-15,7C,2040154,25626259,143046,7256490
09,2008,07,2008-07-15,7C,2225582,26631115,150563,7664805
09,2008,08,2008-08-15,7C,2296122,26246149,152790,7818664
09,2008,09,2008-09-15,7C,2098360,21579721,126942,6413955
09,2008,10,2008-10-15,7C,2395907,26392739,169346,7129377
09,2008,11,2008-11-15,7C,2440621,25698107,168829,7789158
09,2008,12,2008-12-15,7C,2512363,26197212,185082,8078011
09,2009,01,2009-01-15,7C,2482731,25994097,176324,8062804
09,2009,02,2009-02-15,7C,2201115,23477695,163650,7297563
09,2009,03,2009-03-15,7C,2413279,25664753,174085,8234826
09,2009,04,2009-04-15,7C,2276917,23851157,161612,7954977
09,2009,05,2009-05-15,7C,2259485,24731943,150416,8297515
09,2009,06,2009-06-15,7C,2135220,23599216,138615,8047978
09,2009,07,2009-07-15,7C,2157122,23911342,146117,8373405
09,2009,08,2009-08-15,7C,2119137,22935353,131987,8355174
09,2009,09,2009-09-15,7C,2068921,22415016,130423,7933828
09,2009,10,2009-10-15,7C,2180191,22561575,134673,8225569
03,1999,09,1999-09-15,03,2884694,65200602,1234104,8518243
03,1999,10,1999-10-15,03,2986325,70586686,1263303,8820349
03,1999,11,1999-11-15,03,2914115,72128434,1367908,8431532
03,1999,12,1999-12-15,03,2998827,75301476,1422580,8437016
03,2000,01,2000-01-15,03,2976306,76646433,1416497,8255967
03,2000,02,2000-02-15,03,2857009,71519154,1294360,7584701
03,2000,03,2000-03-15,03,3028977,75554820,1363443,8118322
03,2000,04,2000-04-15,03,2864385,72238405,1265546,7826431
03,2000,05,2000-05-15,03,2968880,74087282,1255079,7786994
03,2000,06,2000-06-15,03,2897521,70874647,1232373,7885088
03,2000,07,2000-07-15,03,2975530,72587660,1266296,8154596
03,2000,08,2000-08-15,03,2969545,71921688,1278514,8103739
03,2000,09,2000-09-15,03,2799228,69356901,1244023,7580302
03,2000,10,2000-10-15,03,2916698,71202579,1295955,7957845
03,2000,11,2000-11-15,03,2790863,67089667,1277263,7406542
03,2000,12,2000-12-15,03,2798016,71453538,1357497,7499349
03,2001,01,2001-01-15,03,2831437,69052559,1367975,7246820
03,2001,02,2001-02-15,03,2598433,60369608,1258428,6412146
03,2001,03,2001-03-15,03,2808060,66511827,1386515,7365478
03,2001,04,2001-04-15,03,2741612,62842781,1320429,7470910
03,2001,05,2001-05-15,03,2805025,61921673,1188709,7555083
03,2001,06,2001-06-15,03,2634463,58622820,1195151,7189493
03,2001,07,2001-07-15,03,2736018,60111524,1234482,7235515
03,2001,08,2001-08-15,03,2718586,58333401,1201487,7422697
03,2001,09,2001-09-15,03,2567370,56505428,1121436,7098024
03,2001,10,2001-10-15,03,2694646,58955728,1183720,6980037
03,2001,11,2001-11-15,03,2542671,57341398,1166999,6664366
03,2001,12,2001-12-15,03,2568669,57234142,1260810,6527868
03,2002,01,2002-01-15,03,2621983,56329284,1260604,6596977
03,2002,02,2002-02-15,03,2375002,49594075,1113645,5958608
03,2002,03,2002-03-15,03,2614110,54079467,1228580,6753224
03,2002,04,2002-04-15,03,2512590,52070935,1156545,6569603
03,2002,05,2002-05-15,03,2569599,52677856,1143030,6794192
03,2002,06,2002-06-15,03,2459272,49020800,1049458,6369726
03,2002,07,2002-07-15,03,2525273,49709366,1082778,6717641
03,2002,08,2002-08-15,03,2562240,50626735,1122992,6655782
03,2002,09,2002-09-15,03,2466688,47293563,1020388,6404076
03,2002,10,2002-10-15,03,2477187,48808508,1046641,6520971
03,2002,11,2002-11-15,03,2463837,46901346,1028361,6285417
03,2002,12,2002-12-15,03,2575135,47668960,1069692,6853442
03,2003,01,2003-01-15,03,2567135,46295337,1098649,6927568
03,2003,02,2003-02-15,03,2351421,42412777,988063,5993430
03,2003,03,2003-03-15,03,2629632,49041952,1117398,6665121
03,2003,04,2003-04-15,03,2556658,47147675,1076899,6465318
03,2003,05,2003-05-15,03,2603682,50155011,1152363,6861726
03,2003,06,2003-06-15,03,2475243,49322318,1119442,6656920
03,2003,07,2003-07-15,03,2513164,50110796,1142417,6714946
03,2003,08,2003-08-15,03,2535417,50774729,1110506,6840823
03,2003,09,2003-09-15,03,2519685,50042859,1124817,6593912
03,2003,10,2003-10-15,03,2569266,51437517,1171231,6640925
03,2003,11,2003-11-15,03,2432280,49097052,1109874,6068321
03,2003,12,2003-12-15,03,2524106,51124914,1184527,6421209
03,2004,01,2004-01-15,03,2529255,51192183,1190168,6388189
03,2004,02,2004-02-15,03,2329182,48162810,1137023,5885488
03,2004,03,2004-03-15,03,2539365,50838359,1164445,6410398
03,2004,04,2004-04-15,03,2439013,49920014,1123611,6162182
03,2004,05,2004-05-15,03,2442479,51144986,1125473,6517360
03,2004,06,2004-06-15,03,2296701,48785293,1078893,5951094
03,2004,07,2004-07-15,03,2390383,49822414,1072281,6232050
03,2004,08,2004-08-15,03,2386409,49963808,1077020,6192475
03,2004,09,2004-09-15,03,2276234,47276361,1052672,5802073
03,2004,10,2004-10-15,03,2363185,49520137,1102920,6148249
03,2004,11,2004-11-15,03,2290269,46589427,1042403,5684277
03,2004,12,2004-12-15,03,2361207,48796637,1110559,5695593
03,2005,01,2005-01-15,03,2356604,51625794,1166655,5578298
03,2005,02,2005-02-15,03,2155181,47193733,1066783,5104796
03,2005,03,2005-03-15,03,2393802,51505157,1152702,5886830
03,2005,04,2005-04-15,03,2292273,48802330,1097836,5847270
03,2005,05,2005-05-15,03,2311858,48999286,1093752,5975771
03,2005,06,2005-06-15,03,2255738,46410083,1033602,5753848
