DISTRICT_NAME,COUNTY_NAME,FIELD_NAME,OPERATOR_NAME,OPERATOR_NO,LEASE_NAME,OG_CODE,LEASE_ID,WELL_NO,API,WB_Months_Inactive
03,MATAGORDA,WILDCAT,GULFPORT OIL & GAS INC.,338635,HAWKINS RANCH,O,24254,2,32131807,254
7B,THROCKMORTON,RICHARDS RANCH (MISSISSIPPI),DINO OPERATING LLC,220719,PUTNAM JH,O,24255,11 A,44734605,155
03,WALLER,BROOKSHIRE,"DFG OIL & GAS, LLC",216726,"SAMS, H.",O,24271,1,47330647,237
08,PECOS,BELDING (YATES),PRODUCTION MARKETING ASSOC INC,680810,"PUCKETT, DOW",O,24281,1,37100954,279
08,PECOS,BELDING (YATES),PRODUCTION MARKETING ASSOC INC,680810,"PUCKETT, DOW",O,24281,3,37133057,279
08,PECOS,PECOS VALLEY (HIGH GRAVITY),"DIAMOND M OIL CO., INC.",216899,"ATKINS ESTATE ""A""",O,24303,3,37131660,279
03,HIGH IS-SB,HIGH ISLAND 77-S (AMPH-2),HIGH ISLAND GAS LLC,385533,STATE TRACT 77-S,O,24307,1,60630179,123
03,HIGH IS-SB,"ST. TR. 60-S, WEST (J SAND)","STERLING EXPL. & PROD. CO., LLC",819006,STATE TRACT 60-S,O,24320,3,60630165,145
01,MAVERICK,M.F. JAKE LAWLESS (GEORGETOWN),ESPADA OPERATING LLC,254277,BANDERA ALKEK,G,243338,2307,32332977,158
04,STARR,CAPRICORN (QUEEN CITY 6700),SCHIEFELBEIN OIL & GAS COMPANY,751370,MARTINEZ,G,243722,1,42734360,108
08,PECOS,PECOS VALLEY (HIGH GRAVITY),"DIAMOND M OIL CO., INC.",216899,BYRNE-ATKINS,O,24377,1,37132577,274
08,PECOS,PECOS VALLEY (HIGH GRAVITY),NORTHAMERICAN SERVICE GROUP,613768,ATKINS,O,24378,1 R,37105093,142
08,MITCHELL,"IATAN, EAST HOWARD",NORTHERN PACIFIC OIL INCORPORATD,614521,"SCHUMACHER, W.M. ""A""",O,24382,1,33530792,15
04,KLEBERG,"MURDOCK PASS, N. (FRIO 8100 B)",MODENA OPERATING LLC,573221,DUNN-PEACH,G,244207,5,27332444,157
03,GALVESTON,LONGHORN RANCH (KENBEL SAND),"REEF EXPLORATION, L.P.",697952,HOUSTON FARMS,O,24426,1A,16731254,62
02,GOLIAD,POWDER RIVER (CONSOLIDATED),"COASTLINE EXPLORATION, INC.",161945,PITTMAN,G,244421,2,17534036,127
04,KLEBERG,"DUNN-MCCAMPBELL (FRIO, MID)",MODENA OPERATING LLC,573221,DUNN-PEACH,G,244571,7C,27332420,134
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"WEATHERLY OIL & GAS, LLC",902815,CARLOS DEWS UNIT,G,244850,9,34732591,18
05,ROBERTSON,SAVELL (BOSSIER SAND),"WEATHERLY OIL & GAS, LLC",902815,"ARMSTRONG, W. S.",G,245139,1,39531451,34
7B,TAYLOR,FREDERICKSON (GOEN LIME),"TKP PETROLEUM, INC.",860891,BEAIRD,O,24540,1,44133246,39
02,GOLIAD,AUSTIN (NITA),SIANA OIL & GAS,779259,SALYER-SHERMAN UNIT,G,245521,1ST,17533944,121
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"DEEP ROCK RESOURCES, INC.",209651,STANALAND,G,245530,2,34732705,39
03,CHAMBERS,"RED FISH REEF, N. (F2 7980 FB A)",LAYTON ENERGY INC.,491399,STATE TRACT 205,O,24556,1,07131422,101
02,VICTORIA,NURSERY (3500),"APEX ENERGY, INC.",027424,M.D.J.,G,245941,1,46934139,129
7B,JONES,JONES COUNTY REGULAR,"ROCO PETROLEUM, INCORPORATED",723552,NOODLE CREEK UNIT,O,24617,21,25330730,194
7B,JONES,JONES COUNTY REGULAR,"ROCO PETROLEUM, INCORPORATED",723552,NOODLE CREEK UNIT,O,24617,22,25330933,194
7B,JONES,JONES COUNTY REGULAR,"ROCO PETROLEUM, INCORPORATED",723552,NOODLE CREEK UNIT,O,24617,31,25330942,194
7B,JONES,JONES COUNTY REGULAR,"ROCO PETROLEUM, INCORPORATED",723552,NOODLE CREEK UNIT,O,24617,53,25330650,65
7B,JONES,JONES COUNTY REGULAR,"ROCO PETROLEUM, INCORPORATED",723552,NOODLE CREEK UNIT,O,24617,61,25330658,219
7B,JONES,JONES COUNTY REGULAR,"ROCO PETROLEUM, INCORPORATED",723552,NOODLE CREEK UNIT,O,24617,62,25330911,219
7B,JONES,JONES COUNTY REGULAR,"ROCO PETROLEUM, INCORPORATED",723552,NOODLE CREEK UNIT,O,24617,63,25330912,65
7B,JONES,JONES COUNTY REGULAR,"ROCO PETROLEUM, INCORPORATED",723552,NOODLE CREEK UNIT,O,24617,71,25331937,194
03,WHARTON,"ALWAN, WEST (YEGUA 6900)",GREEN EXPLORATION COMPANY,330179,HUTCHINS-KELLEY,G,246294,1,48134937,130
03,HIGH IS-LB,HIGH ISLAND BLK.55-L (DISC. B),"SEIRAN E & P COMPANY, LLC",763817,BLOCK 55-L SW/4,O,24634,5U,70830366,145
08,CRANE,SAND HILLS (MCKNIGHT),CLARON CORPORATION,158276,"BARNSLEY ""F""",O,24655,1,10310512,279
7B,COLEMAN,COLEMAN COUNTY REGULAR,"TT OPERATING, LLC",872252,WINSLETT,O,24659,1,08334806,70
7B,COLEMAN,COLEMAN COUNTY REGULAR,"TT OPERATING, LLC",872252,WINSLETT,O,24659,2,08334812,70
05,LEON,HILLTOP RESORT (BOSSIER),"WEATHERLY OIL & GAS, LLC",902815,LION HEART,G,246785,1,28931661,18
03,HARRIS,CLINTON (FRIO 4400),ARKOSE PETROLEUM INC.,030811,CANDELARI,O,24686,2B,20102901,126
08,WINKLER,CHEYENNE (CAPITAN),HERITAGE STANDARD CORPORATION,379777,LITTLE WOLF,O,24691,1,49530869,209
08,WINKLER,CHEYENNE (CAPITAN),HERITAGE STANDARD CORPORATION,379777,LITTLE WOLF,O,24691,2,49530886,209
08,WINKLER,CHEYENNE (CAPITAN),HERITAGE STANDARD CORPORATION,379777,LITTLE WOLF,O,24691,3,49530896,209
08,WINKLER,CHEYENNE (CAPITAN),HERITAGE STANDARD CORPORATION,379777,LITTLE WOLF,O,24691,4,49530907,209
08,WINKLER,CHEYENNE (CAPITAN),HERITAGE STANDARD CORPORATION,379777,LITTLE WOLF,O,24691,6,49530921,209
03,WHARTON,ALWAN (FRIO 4360),GREEN EXPLORATION COMPANY,330179,HUTCHINS-KELLEY,G,246914,2,48135062,102
03,CHAMBERS,"RED FISH REEF, N (F1C 7960 FB A)",LAYTON ENERGY INC.,491399,STATE TRACT 205,O,24693,3,07131449,101
03,WHARTON,BEMUS (6300),HOUSTON GULF ENERGY CORPORATION,402723,BEMUS,G,247216,1,48134849,28
02,REFUGIO,REFUGIO OLD (4800),"EAGLEFORD OPERATING, INC.",238468,"O'BRIEN, J J",G,247288,2,39102536,124
02,BEE,BLANCONIA (4960),"NORTH SHORE ENERGY, L.L.C.",614122,NSE O'BRIEN,G,247294,5,02533609,103
7B,BROWN,BROWN COUNTY REGULAR,"R & D OPERATING, INC.",685874,DOSS,O,24753,1,04934750,279
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"WEATHERLY OIL & GAS, LLC",902815,"FOSHEE, A.M.",G,247567,14,34732642,19
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"WEATHERLY OIL & GAS, LLC",902815,HARTT GAS UNIT,G,247640,13,34732629,18
04,WEBB,MISSY (WILCOX),"EVANS, S. LAVON  JR. OPER. CO.",255456,LOS OJUELOS MINERAL TRUST,G,248013,2,47939345,166
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"ATWELL TECHNICAL SERVICES, INC.",036634,"PITTMAN, LAVER ""572""",O,24804,1,41737132,51
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"ATWELL TECHNICAL SERVICES, INC.",036634,"PITTMAN, LAVER ""572""",O,24804,4,41737200,51
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"ATWELL TECHNICAL SERVICES, INC.",036634,"PITTMAN, LAVER ""572""",O,24804,5,41737203,51
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"ATWELL TECHNICAL SERVICES, INC.",036634,"PITTMAN, LAVER ""572""",O,24804,10,41737915,51
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"ATWELL TECHNICAL SERVICES, INC.",036634,"PITTMAN, LAVER ""572""",O,24804,14,41738891,51
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"ATWELL TECHNICAL SERVICES, INC.",036634,"PITTMAN, LAVER ""572""",O,24804,13,41738459,51
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"ATWELL TECHNICAL SERVICES, INC.",036634,"PITTMAN, LAVER ""572""",O,24804,7,41737680,57
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"ATWELL TECHNICAL SERVICES, INC.",036634,"PITTMAN, LAVER ""572""",O,24804,9,41737761,51
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,1,22731508,75
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,3,22731538,195
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,4,22731670,193
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,2,22732772,229
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,6,22731610,264
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,5B,22731633,264
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,4B,22731634,264
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,8,22731723,279
08,HOWARD,"VINCENT (CLEAR FORK,LOWER)","SEQUOIA NATURAL GAS, INC.",767543,"COLE,W.S.",O,24833,9B,22732308,267
03,GALVESTON,TREASURE ISLE (BIG GAS SAND),"REEF EXPLORATION, L.P.",697952,STATE OF TEXAS,O,24856,4,16731417,57
04,BROOKS,LA GLORIA (BRANSON),PETRO-SMITH OPERATING LLC,660313,MYRICK,G,248712,1,04732256,43
03,WHARTON,TENNA (HILLJE SAND),"DACUS RESOURCES, INC.",196959,SWANSON,O,24873,1,48134669,57
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","QUEST-TEX ENERGY OP II, LLC",684645,"WAYNICK ""A""",G,248915,1,14330658,83
03,HOUSTON,"FORT TRINIDAD, EAST (BUDA)","MIDWAY OILFIELD CONSTRUCTORS,INC",566395,LUNDY,O,24905,1D,22500678,35
08,REEVES,"REAVES, N. (3200)",LINOP CORPORATION,501665,AMARILLO STATE -36-,O,24913,3,38930498,279
04,ARANSAS,"FULTON BEACH, WEST (LWR G)","TRYALL, INC",872138,COPANO BAY STATE,G,249194,79,00730739,126
04,WEBB,PANCHO (WILCOX),"EVANS, S. LAVON  JR. OPER. CO.",255456,LOS OJUELOS MINERAL TRUST,G,249196,6,47939558,126
03,WHARTON,HILLJE (FRIO 3900),AMERICAN PUMPING & TRUCKING,018966,"WIESNER, VICTOR",G,249415,2,48101935,145
03,POLK,"LEGGETT, W. (WOODBINE)",RODESSA OPERATING COMPANY,723592,I. P.,O,24943,1,37331020,145
03,WASHINGTON,CLAY CREEK,"VELOCITY OIL AND GAS, LLC",884469,"BROWN ""B""",O,24978,3,47730964,168
03,WASHINGTON,CLAY CREEK,"VELOCITY OIL AND GAS, LLC",884469,"BROWN ""B""",O,24978,4A,47730970,148
03,WHARTON,"HILLJE, N. (5050)",RIPTIDE ENERGY LLC,712946,JOKI,G,249843,1,48134782,54
04,NUECES,INDIAN POINT (FRIO CONS.),PETRO-SMITH OPERATING LLC,660313,STATE TRACT 786,G,249872,3,35502496,134
7B,BROWN,BROWN COUNTY REGULAR,"TEJAS JACK SALES, INC.",841296,FITZGERALD,G,249989,13,04935921,142
7B,BROWN,BROWN COUNTY REGULAR,"TEJAS JACK SALES, INC.",841296,FITZGERALD,G,249990,11,04935923,142
7B,BROWN,BROWN COUNTY REGULAR,"TEJAS JACK SALES, INC.",841296,FITZGERALD,G,249991,12,04935924,74
7B,BROWN,BROWN COUNTY REGULAR,"TEJAS JACK SALES, INC.",841296,FITZGERALD,G,249992,10,04935922,142
02,GOLIAD,CLIP (3580),J&G OIL & GAS,427635,B. B. GAYLE,G,249998,14 C,17534096,125
7B,JONES,JEFFERIES LUCK (BROWN),"CONTINUAL OIL & GAS, INC.",173790,SHIELDS,O,25002,4,25333703,189
03,MATAGORDA,SARGENT (6060),ALLTEX OPERATING COMPANY,015056,SKYLAR,G,250182,1,32132104,118
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"DEEP ROCK RESOURCES, INC.",209651,TAYLOR,G,250257,3,34733018,84
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"WEATHERLY OIL & GAS, LLC",902815,HUTCHINSON GAS UNIT,G,250448,1,34732471,19
7B,CALLAHAN,"SCRANTON,NW (DUFFER)",PRICKLY PAIR PRODUCTION,677108,"BATTLE, E. R. 'A'",O,25058,1,05935909,38
03,COLORADO,"HOLLIER (WILCOX 11,900)",TEXAS GULF PRODUCTION CO. LLC,846255,COLOVACA G.U.,G,250649,1,08932470,89
03,MATAGORDA,ASHBY (8550 SAND),"DEEP ROCK RESOURCES, INC.",209651,"TRULL, R.B. ET AL",G,250660,4,32132170,49
7C,TOM GREEN,DOVE CREEK (CANYON -D-),SIANA OIL & GAS,779259,"WINTERBOTHAM ""E""",G,250711,5,45132603,148
04,WEBB,WILDCAT,"EVANS, S. LAVON  JR. OPER. CO.",255456,BENAVIDES STATE OF TEXAS,G,251035,2,47939323,163
03,WHARTON,ARRINGTON (MARG.),"IWR OPERATING, LLC",427252,"ROUTE 60 REAL ESTATE CO., L C",O,25113,1,48134879,21
03,MATAGORDA,ASHBY (MCDONALD),"DEEP ROCK RESOURCES, INC.",209651,FLOWERS FOUNDATION,O,25114,1,32131737,81
08,REEVES,"REAVES, N. (3200)",RE-OP CORP.,695742,ARCO STATE,O,25126,4,38930907,224
08,REEVES,"REAVES, N. (3200)",RE-OP CORP.,695742,ARCO STATE,O,25126,3,38930906,224
03,MATGRDA IS-LB,COVE (ME ZONE),BLACK ELK ENERGY OFFSHORE OP LLC,073161,TEXAS GULF 57686,G,251456,2ST,70300032,104
7B,BROWN,BROWN COUNTY REGULAR,K & W VANPELT COMPANY,448748,LEWIS-MURPHEE,O,25166,1,04930464,44
01,EDWARDS,WILDCAT,"CHARIS ENERGY, INC.",146369,HYDE,G,251750,1,13731974,150
7B,BROWN,BYLER H (MARBLE FALLS),RINGO RIG LLC,712386,ROSSER,O,25177,1,04935000,132
02,CALHOUN,MATAGORDA BAY (BOL MEX),"SONTERRA OPERATING, INC.",802302,STATE TRACT 150-1,G,252274,1ST,05731600,141
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","ALARON ENERGY, INC.",010450,INDIANOLA RAILROAD,G,252466,5,14330640,72
03,LIBERTY,WILDCAT,LTS OIL & GAS,511745,STONE,O,25264,1,29100326,148
03,LIBERTY,WILDCAT,LTS OIL & GAS,511745,STONE,O,25264,8,29130672,148
04,STARR,"RINCON, NORTH","WESTERN GLOBAL OIL, INC",911915,D.D. OIL CO. -B-,G,252712,9,42701193,107
09,PARKER,"NEWARK, EAST (BARNETT SHALE)","REGAL ENERGY OPERATING, L.L.C.",698690,REGAL BENNETT,G,252795,1H,36734890,77
04,CALHOUN,MESQUITE BAY (FRIO I),"MATAGORDA RESOURCES CO., INC.",533028,WYNNE,G,252800,1,05731678,161
02,LIVE OAK,WILDCAT,"REPUBLIC RESOURCES, LLC.",703124,GARNER,G,252933,1,29734749,140
04,JIM WELLS,WILDCAT,DANNELL ENERGY,199607,ROCKIN ND,G,252943,1,24932489,160
03,AUSTIN,BRENHAM,DOME OPERATING LLC,222289,ARRIOLA OAKVILLE,O,25296,1F,01530960,35
02,LIVE OAK,SIMMONS CITY (GOVT. WELLS),"REPUBLIC RESOURCES, LLC.",703124,CLAYTON NORTH UNIT,G,253086,1,29734725,140
09,PARKER,"NEWARK, EAST (BARNETT SHALE)","REGAL ENERGY OPERATING, L.L.C.",698690,REGAL-NASH,G,253087,3H,36734605,51
03,WASHINGTON,WILDCAT,"SANTANA ENERGY SERVICES, LLC",748153,DUTY,O,25331,2H,47730957,164
03,TRINITY,APPLE SPRINGS (GLEN ROSE),RHC ENERGY (USA) LLC,704798,KENLEY,G,253375,1H,45530489,144
7B,COLEMAN,"SANTA ANNA, E. (MARBLE FALLS)",RINGO RIG LLC,712386,"HERRING, V.",G,253406,6,08332899,15
09,JACK,OZIE (MISS. 4900),"RBE JACK ARCHER, LLC",685832,"HESTER, J. O.",G,253459,1D,23736548,65
08,PECOS,WODLAW (QUEEN),"PROGAS PROPERTIES, INC.",681150,"GARNER, ANNIE",O,25358,1,37132677,75
06,BOWIE,"BESSIE ""T"" (SMACKOVER)",SUNRAY OPERATING COMPANY LLC,829652,"NEWTON, GEORGE",G,253735,1ST,03730343,139
06,HOUSTON,WILDCAT,"WEATHERLY OIL & GAS, LLC",902815,MCFADDIN,G,253794,1,22531146,142
08,STERLING,CONGER (PENN),SIANA OIL & GAS,779259,MCENTIRE 26,G,253818,2601,43131152,35
05,MCLENNAN,WILDCAT,PIERCO ENERGY CORP.,665422,BOGGS,G,253851,1,30930421,159
04,KLEBERG,WILDCAT,MODENA OPERATING LLC,573221,STATE TRACT 991-S,G,253855,1,27332478,153
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","ALARON ENERGY, INC.",010450,JOHNS,G,254047,1,14330888,61
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"WEATHERLY OIL & GAS, LLC",902815,SMITH FAMILY TRUST GAS UNIT,G,254060,5,34732626,18
03,HIGH IS-LB,HIGH IS.BLK. 24-L (HD SD),JEFFERSON BLOCK 24 OIL & GAS LLC,430717,STATE LEASE 103389,O,25415,C 10,70830323,65
7B,FISHER,"ROBY (FLIPPEN, LOWER)",CRARUTH ENERGY CORPORATION,186685,"TERRY, EUGENE",O,25417,3,15132331,246
02,LAVACA,TIGER BEND (FRIO 1350),"LAVACA RIVER OPERATING CO., LLC",489720,HOFFER,G,254175,1,28533544,62
02,LIVE OAK,WILDCAT,"REPUBLIC RESOURCES, LLC.",703124,CLAYTON NORTH UNIT,G,254205,2,29734754,138
04,STARR,"RINCON, NORTH (D- 3)","WESTERN GLOBAL OIL, INC",911915,"GARZA, JUAN M.",G,254217,4,42732235,70
02,REFUGIO,MISSION RIVER (8200),"HIGH PLAINS GAS SYSTEMS, INC.",385551,SCANIO/ SHELTON,G,254386,7,39132745,139
04,KLEBERG,WILDCAT,MODENA OPERATING LLC,573221,ST 938-S,G,254422,2,27332494,154
04,KENEDY,"MURDOCK PASS, EAST (FRIO 9000)",MODENA OPERATING LLC,573221,STATE TRACT 1008-S,G,254424,1,26131463,158
7B,TAYLOR,LAKE ABILENE (4000),"TKP PETROLEUM, INC.",860891,"IRWIN ""A""",O,25461,1,44133090,219
09,PARKER,"NEWARK, EAST (BARNETT SHALE)","REGAL ENERGY OPERATING, L.L.C.",698690,REGAL BENNETT,G,254630,2H,36734894,77
09,PARKER,"NEWARK, EAST (BARNETT SHALE)","REGAL ENERGY OPERATING, L.L.C.",698690,REGAL-NASH,G,254631,4H,36734784,51
08,CROCKETT,TOBORG,JDT OIL,430595,THOMPSON -B-,O,25472,30,10581245,279
03,LIBERTY,WILDCAT,"SIGMON CONSTRUCTION CO., INC.",780277,HERRIN,G,254817,1,29132791,137
03,WHARTON,"DYNAMIC (WILCOX 15,150)","EVANS, S. LAVON  JR. OPER. CO.",255456,LLSE MILLER,G,254918,1,48134867,157
02,VICTORIA,"NURSERY, SW. (3230)","APEX ENERGY, INC.",027424,MCNEILL CATTLE CO.,G,255057,1,46934158,105
06,UPSHUR,SAND HILL (COTTON VALLEY SAND),"BOBCAT RESOURCES, L.L.C.",077693,MOON UNIT,G,255192,1,45931438,120
08,PECOS,"CARDINAL (QUEEN, W. )",AAA OIL TRUST,000118,UNIVERSITY 3 A,O,25523,1,37107055,149
08,PECOS,"CARDINAL (QUEEN, W. )",AAA OIL TRUST,000118,UNIVERSITY 3 A,O,25523,2,37134008,149
7B,COLEMAN,WOLF (SERRATT LOWER),TRUSTAR OPERATING COMPANY INC.,872136,HTR-WOLF,O,25534,1,08335059,237
7B,COLEMAN,WOLF (SERRATT LOWER),TRUSTAR OPERATING COMPANY INC.,872136,HTR-WOLF,O,25534,2,08335056,243
7B,PALO PINTO,WILDCAT,XSTAR RESOURCES LLC,945934,BARRON,G,255381,8,36335447,156
02,MATGRDA IS-LB,SHERMAN OFFSHORE (1700),GULF ENERGY EXPLORATION CORP.,338104,STATE TRACT 596-L NE/4,G,255449,3,70330124,93
08,PECOS,"CARDINAL (QUEEN, W. )",AAA OIL TRUST,000118,UNIVERSITY 4 C,O,25547,1,37132963,188
7B,CALLAHAN,BOOTH (CADDO),"SEQUOIA NATURAL GAS, INC.",767543,"BOOTH, J.W.",O,25560,2,05931092,164
7B,CALLAHAN,BOOTH (CADDO),"SEQUOIA NATURAL GAS, INC.",767543,"BOOTH, J.W.",O,25560,3,05936162,180
7B,COLEMAN,WOLF (SERRATT LOWER),TRUSTAR OPERATING COMPANY INC.,872136,HTR-WOLF B,O,25573,3,08335058,240
01,BELL,WILDCAT,SCULLY EXPLORATION LLC,760540,VELESKY,G,256044,2,02730138,130
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","ALARON ENERGY, INC.",010450,SHUFFIELD,G,256100,1,14331391,64
7B,COLEMAN,COLEMAN COUNTY REGULAR,RINGO RIG LLC,712386,HORNE,O,25621,1,08335079,274
06,PANOLA,CARTHAGE (COTTON VALLEY),"SUN RIVER OPERATING, INC.",829434,HINCHEN,G,256312,2,36537520,102
08,PECOS,NETTERVILLE,"BUSTOS, MARTIN OIL",112687,ARCO FEE,O,25667,2,37133157,152
08,PECOS,NETTERVILLE,"BUSTOS, MARTIN OIL",112687,ARCO FEE,O,25667,3,37133273,152
02,GOLIAD,"SARCO CREEK, WEST (4650)","NORTH SHORE ENERGY, L.L.C.",614122,NSE-HARKINS,G,256872,1,17534149,59
02,JACKSON,BRUSHY CREEK (FRIO 4200),"COASTLINE EXPLORATION, INC.",161945,FENNER,G,256879,1,23933520,115
04,KENEDY,CANDELARIA (CONSOLIDATED),"SAXUM OIL & GAS, LLC",749687,BNP,G,257075,1,26131466,86
08,STERLING,CONGER (PENN),SIANA OIL & GAS,779259,TERRY 17 -A-,O,25708,2,43130810,218
7B,STEPHENS,STEPHENS COUNTY REGULAR,"WHITE, JACK OPERATING",918443,"MARTIN, ROSA",G,257137,1,42900670,80
08,PECOS,PECOS VALLEY (HIGH GRAVITY),"DIAMOND M OIL CO., INC.",216899,ATKINS-TERRY,O,25725,1,37132914,274
08,CRANE,MCELROY,EAGLE ENERGY CORPORATION,238359,UNIVERSITY -48-,O,25729,148,10332181,279
05,LEON,BEAR GRASS (COTTON VALLEY CONS),"WEATHERLY OIL & GAS, LLC",902815,BALDWIN,G,257350,1,28931594,136
08,UPTON,MCELROY,BROTHERTON PRODUCTION CO.,097484,DAMRON,O,25748,1,46131462,45
08,PECOS,"CARDINAL (QUEEN, W. )",AAA OIL TRUST,000118,UNIVERSITY 3 C,O,25754,1,37111278,151
08,PECOS,"CARDINAL (QUEEN, W. )",AAA OIL TRUST,000118,UNIVERSITY 3 C,O,25754,2,37134006,212
7B,THROCKMORTON,"RICHARDS RANCH (CADDO,LO.)",DINO OPERATING LLC,220719,"PUTNAM, J.H.",O,25781,11B,44734829,155
02,LIVE OAK,JACKSON RANCH (YEGUA 5250),"APEX ENERGY, INC.",027424,WADE MCNEILL SOUTH,G,257866,1,29734874,57
06,HARRISON,LONGWOOD (NACATOCH),"QUALITY PETROLEUM, INC.",684499,"SNIDER ""B""",G,257952,1 B,20332448,149
06,HARRISON,LONGWOOD (NACATOCH),"QUALITY PETROLEUM, INC.",684499,GREER,G,257953,1C,20332447,149
03,HOUSTON,FORT TRINIDAD (DEXTER),"ENFIELD OPERATING COMPANY, LLC",252138,DOUGLASS-BLACK HEIRS,O,25796,1,22531185,107
7B,STONEWALL,VIA CON DIOS (BEND CONGLOMERATE),"ROCA PRODUCTION, INC.",722193,BROOKS,O,25803,4,43332683,184
7B,STONEWALL,VIA CON DIOS (BEND CONGLOMERATE),"ROCA PRODUCTION, INC.",722193,BROOKS,O,25803,3,43332652,63
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","ALARON ENERGY, INC.",010450,SHUFFIELD B,G,258586,1,14331393,60
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","ALARON ENERGY, INC.",010450,HOECK,G,258588,1,14331394,60
03,WHARTON,CALLIS (FRIO 4300),"GULFSTAR PROPERTIES, INC.",338735,GOFF,G,258593,4C,48135137,81
09,JACK,JACK COUNTY REGULAR,"RBE JACK ARCHER, LLC",685832,BOAZ,O,25866,1,23736970,67
09,JACK,JACK COUNTY REGULAR,"RBE JACK ARCHER, LLC",685832,BOAZ,O,25866,3,23737228,67
02,LIVE OAK,"DINERO, W. (YEGUA 5300)","APEX ENERGY, INC.",027424,MCNEILL,G,258804,G  2,29734892,107
03,HOUSTON,"FORT TRINIDAD, EAST (GEORGETOWN)","ENFIELD OPERATING COMPANY, LLC",252138,DOUGLASS-BLACK HEIRS,O,25884,2,22531200,104
03,HOUSTON,"FORT TRINIDAD, EAST (GEORGETOWN)","ENFIELD OPERATING COMPANY, LLC",252138,DOUGLASS-BLACK HEIRS,O,25884,3,22531212,104
03,HOUSTON,"FORT TRINIDAD, EAST (GEORGETOWN)","ENFIELD OPERATING COMPANY, LLC",252138,DOUGLASS-BLACK HEIRS,O,25884,4,22531218,92
03,LEE,GIDDINGS (AUSTIN CHALK-3),"ANATEXAS OFFSHORE, INC.",020599,VICK,O,25909,1,28732559,124
03,FAYETTE,GIDDINGS (AUSTIN CHALK-3),GENEPA PETROLEUM COMPANY,299369,VAN WART,O,25914,2H,14933232,22
02,JACKSON,MAYO (3575),"ROCA PRODUCTION, INC.",722193,SEA BISCUIT,G,259149,1,23933513,46
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","QUEST-TEX ENERGY OP II, LLC",684645,WAYNICK,G,259257,2,14331398,94
7B,EASTLAND,PENN (RANGER),"PROSPECTA ENERGY GROUP, INC.",681481,EAST,O,25927,1,13331246,239
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","QUEST-TEX ENERGY OP II, LLC",684645,DP SWANNER C,G,259562,2,14331399,117
09,ERATH,"NEWARK, EAST (BARNETT SHALE)","ALARON ENERGY, INC.",010450,SCALING B,G,259563,2,14331400,60
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"DEEP ROCK RESOURCES, INC.",209651,TAYLOR,G,259576,4,34733125,47
03,MADISON,FORT TRINIDAD (EDWARDS),"RUSSELL - FT. TRINIDAD OP., LLC",736715,"GOULD, MYRA",O,25973,2,31330822,107
03,WASHINGTON,CLAY CREEK,"VELOCITY OIL AND GAS, LLC",884469,"BROWN ""B""",O,25979,2,47730967,82
